Date,Community,Filename,Caller,Chorus,Duration,Duration (B to L) ,Introduction present,Buildup present,Buildup E components,Buildup first half,Buildup second half,Buildup duration,Rate of buildup,Rate of first half,Rate of second half,Acceleration ,Buildup component chosen,Climax present,Climax components,Climax screams,Prop of screams,Durclx,Climax scream chosen,Letdown present,Letdown components,Drumming,Drumming duration,Drum beats,Rate of beats,Beats in climax,Beats after climax,Beats before climax,Non linearities,Time,Context,call,duration,durat2,select,F0start,F0end,F0max,F0min,F0mean,lmmean,lmmax,F0loc,trfak,trmean,trmax,Pfstart       ,Pfend,Pfmax,Pfmin,Pfmean       ,Pfmaxamp,Pfminamp,Pfmaxloc,Pfminloc,Pfmaxdif,noise_mean,noise_max,call,duration,durat2,select,F0start,F0end,F0max,F0min,F0mean,lmmean,lmmax,F0loc,trfak,trmean,trmax,Pfstart       ,Pfend,Pfmax,Pfmin,Pfmean       ,Pfmaxamp,Pfminamp,Pfmaxloc,Pfminloc,Pfmaxdif,noise_mean,noise_max,range
10/27/10,Kanyawara,1136,KK,N,8.03,6.91,Y,Y,10,5,5,4.31,2.320185615,2.320185615,2.320185615,0,BE6,Y,2,1,0.5,1.16,CS1,Y,4,Y,2.47,4,1.619433198,2,1,1,Y,8:26,Travel,1136_BE6.lma,341.3376,0,no,258,258,423,188,260,6,82,0.02,-0.02,25,139,798,258,3076,188,314,258,798,0.39,0,2278,0.38,0.78,1136_CS1.lma,613.341,0,no,775,1479,1597,775,1441,8,141,0.59,0.06,112,503,775,1479,2724,775,1465,798,1479,0.03,1,1456,0.25,0.34,822
10/27/10,Kanyawara,1140,KK,N,8.85,5.83,Y,Y,10,5,5,3.73,2.680965147,2.680965147,2.680965147,0,BE5,Y,2,2,1,1.31,CS1,Y,2,Y,0.99,4,4.04040404,2,0,2,Y,13:48,Feed,1140_BE5.lma,192.0024,0,no,211,211,282,211,248,3,28,0.63,0.01,15,49,211,211,282,211,248,258,211,0.51,1,47,0.32,0.61,1140_CS1.lma,677.3418,0,no,798,1339,1691,798,1382,12,169,0.24,0.03,184,509,798,1339,4297,798,1478,1221,1339,0.14,1,2888,0.25,0.4,893
10/28/10,Kanyawara,1142,YB,N,10.35,5.1,Y,Y,4,2,2,2.28,1.754385965,1.754385965,1.754385965,0,BE2,Y,3,3,1,2.52,CS2,Y,1,Y,1.5,4,2.666666667,2,0,2,Y,6:58,Travel,1142_BE2.lma,386.6715,0,no,423,164,423,164,319,7,133,0,0.01,42,163,517,1667,1667,211,381,305,517,0.4,0,1292,0.43,0.73,1142_CS2.lma,453.339,0,no,939,1151,1479,939,1337,10,86,0.36,0.01,74,387,939,1151,2865,939,1608,1409,1151,0.65,1,1479,0.28,0.4,540
10/28/10,Kanyawara,1143,YB,N,15,9.79,Y,Y,12,5,8,7.42,1.617250674,1.347708895,2.156334232,0.808625337,BE6,Y,1,1,1,0.49,CS1,Y,4,Y,4.06,10,2.463054187,1,3,6,Y,7:05,Travel,1143_BE6.lma,293.337,0,no,564,564,564,329,496,14,94,0,-0.02,62,162,564,775,916,446,671,564,775,0.12,1,423,0.33,0.6,1143_CS1.lma,493.3395,0,no,1127,1339,1386,775,1309,16,470,0.51,-0.01,74,509,1127,1339,2771,775,1627,1362,1339,0.45,1,1785,0.25,0.41,611
10/28/10,Kanyawara,1145,YB,N,5.54,4.29,NA,Y,2,1,1,0.78,2.564102564,2.564102564,2.564102564,0,BE1,Y,2,2,1,1.08,CS2,Y,6,Y,2.14,6,2.803738318,1,0,5,Y,7:33,Travel,1145_BE1.lma,416.0052,0,no,211,329,564,211,305,8,155,0.25,0.02,31,280,94,329,564,94,295,329,329,0.69,1,282,0.46,0.76,1145_CS2.lma,426.672,0,no,892,986,1386,705,1157,19,272,0.94,-0.01,169,439,493,986,2513,493,1150,1362,986,0.51,1,1245,0.25,0.37,681
5/4/11,Kanyawara,1146,LK,Y,7.65,6.38,Y,Y,6,3,3,2.41,2.489626556,2.489626556,2.489626556,0,BE3,Y,3,3,1,2.13,CS2,Y,3,N,,,,,,,N,7:09,Travel,1146_BE3.lma,341.3376,0,no,329,376,376,211,284,3,47,0.83,0.02,44,77,329,117,376,117,282,258,329,0.39,0,258,0.33,0.51,1146_CS2.lma,653.3415,0,no,1080,611,1080,540,817,9,216,0,-0.04,149,391,1080,611,1080,540,817,963,1080,0.23,0,540,0.18,0.38,540
5/27/11,Kanyawara,1147,ES,N,7.47,4.67,Y,Y,4,2,2,1.67,2.395209581,2.395209581,2.395209581,0,BE2,Y,2,2,1,1.29,CS1,Y,4,N,,,,,,,D,7:12,Travel,1147_BE2.lma,296.0037,0,no,282,305,352,211,277,7,56,0.05,0.01,19,93,282,305,352,211,277,235,282,0.2,0,141,0.23,0.44,1147_CS1.lma,685.3419,0,no,963,728,1362,681,1065,11,108,0.71,0.06,157,544,963,728,3898,681,1282,1245,728,0.77,1,2607,0.23,0.47,681
1/3/11,Kanyawara,1148,KK,N,7.35,6.87,NA,N,0,0,0,0,0,0,0,0,,Y,10,4,0.4,6.87,CS2,Y,1,N,,,,,,,Y,12:57,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1148_CS2.lma,669.3417,0,no,1386,1573,1644,845,1460,9,291,0.31,-0.05,129,480,1386,1573,3288,751,1701,1339,1456,0.8,0.04,1714,0.63,0.88,799
7/8/11,Kanyawara,1149,TJ,N,6.77,2.29,Y,Y,2,1,1,0.7,2.857142857,2.857142857,2.857142857,0,BE1,Y,2,2,1,1.58,CS2,N,0,N,,,,,,,N,7:44,Feed,1149_BE1.lma,309.3372,0,no,493,399,493,282,404,7,94,0,0,21,121,517,399,822,329,563,376,517,0.24,0,399,0.14,0.3,1149_CS2.lma,682.6752,0,no,1033,1479,1597,798,1410,16,282,0.3,0.03,130,684,517,634,1597,517,1250,1597,681,0.32,0.06,963,0.18,0.29,799
5/4/11,Kanyawara,1152,ES,N,5.88,3.5,Y,Y,3,1,1,1.09,2.752293578,1.834862385,1.834862385,0,BE2,Y,2,2,1,1.46,CS2,Y,3,N,,,,,,,"Y, D",7:59,Feed,1152_BE2.lma,285.3369,0,no,305,305,493,188,307,10,75,0.91,0.06,39,127,305,1221,1245,188,341,305,1221,0.36,1,681,0.17,0.4,1152_CS2.lma,576.0072,0,no,869,728,1362,705,1175,10,174,0.44,-0.02,162,457,869,728,1362,705,1175,1292,869,0.27,0.93,423,0.15,0.26,657
7/8/11,Kanyawara,1154,TJ,N,8.02,3.37,Y,N,0,0,0,0,0,0,0,0,,Y,3,3,1,3.04,CS3,Y,1,N,,,,,,,N,7:49,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154_CS3.lma,714.6756,0,no,986,681,1362,658,1210,19,498,0.2,-0.05,127,434,376,376,1362,376,1161,1315,376,0.6,1,681,0.15,0.24,704
10/31/10,Kanyawara,1156,ST,N,7.56,6.07,Y,Y,10,5,5,4.14,2.415458937,2.415458937,2.415458937,0,BE5,Y,2,2,1,1.93,CS2,N,0,N,,,,,,,Y,8:16,Feed,1156_BE5.lma,173.3355,0,no,282,305,305,282,294,1,9,0.34,0.01,9,20,282,305,305,282,294,305,282,0.47,0,23,0.15,0.29,1156_CS2.lma,448.0056,0,no,822,869,892,728,847,2,75,0.98,0,27,111,822,869,1597,775,867,869,869,0.38,1,822,0.18,0.66,164
7/8/11,Kanyawara,1161,TJ,N,9.12,4.01,Y,N,0,0,0,0,0,0,0,0,,Y,4,4,1,4.01,CS3,N,0,N,,,,,,,N,8:00,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161_CS3.lma,784.0098,0,no,916,1221,1432,705,1271,7,235,0.54,0.02,114,622,2724,658,2724,658,1278,1198,2724,0.17,0,1808,0.17,0.27,727
7/8/11,Kanyawara,1163,TJ,N,7.66,1.26,Y,N,0,0,0,0,0,0,0,0,,Y,1,1,1,0.86,CS1,Y,1,N,,,,,,,N,8:05,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163_CS1.lma,845.3439,0,no,798,1315,1315,798,1156,7,244,0.47,0.03,92,437,329,540,1315,329,1081,1010,329,0.16,0,798,0.18,0.4,517
2/25/11,Kanyawara,1165,ST,N,10.6,6.6,Y,Y,7,3,3,2.88,2.430555556,2.083333333,2.083333333,0,BE4,Y,1,1,1,0.43,CS1,Y,9,Y,NA,1,NA,0,1,0,Y,14:30,Travel,1165_BE4.lma,290.6703,0,no,188,188,329,188,248,7,38,0.55,-0.01,33,83,188,188,329,188,248,258,188,0.22,0.88,94,0.94,0.99,1165_CS1.lma,400.005,0,no,751,751,963,728,817,13,94,0.15,-0.03,52,128,751,751,1432,728,833,798,751,0.6,0,493,0.7,0.87,235
5/27/11,Kanyawara,1168,LK,Y,6.15,5.07,Y,Y,8,4,4,3.26,2.45398773,2.45398773,2.45398773,0,BE4,Y,1,1,1,0.76,CS1,Y,3,N,,,,,,,D,9:37,Feed,1168_BE4.lma,269.3367,0,no,235,258,282,211,248,2,28,0.05,0.01,13,44,798,258,1221,211,313,258,258,0.46,1,1010,0.18,0.55,1168_CS1.lma,784.0098,0,no,493,587,611,493,589,2,38,0.29,0.01,22,70,493,587,611,493,589,587,587,0.25,1,94,0.11,0.35,118
5/27/11,Kanyawara,1173,KK,Y,4.85,4.56,Y,Y,9,5,3,2.91,3.092783505,3.436426117,2.06185567,-1.374570447,BE5,Y,1,1,1,0.45,CS1,Y,3,Y,0.36,3,8.333333333,1,2,0,Y,11:35,Travel,1173_BE5.lma,274.6701,0,no,305,564,564,235,329,13,122,0.13,0.04,70,274,798,728,1245,235,504,282,798,0.43,0,634,0.14,0.24,1173_CS1.lma,506.673,0,no,658,798,1339,634,1106,11,122,0.65,0.08,177,567,658,798,2560,611,1118,1339,798,0.7,1,1268,0.26,0.37,705
5/27/11,Kanyawara,1177,KK,N,9.4,8.05,Y,Y,7,3,4,2.68,2.611940299,2.23880597,2.985074627,0.746268657,BE4,Y,6,3,0.5,5,CS3,Y,1,N,,,,,,,Y,11:50,Feed,1177_BE4.lma,200.0025,0,no,305,282,564,235,300,15,113,0.12,-0.04,47,241,305,282,705,94,336,282,305,0.61,0,493,0.19,0.52,1177_CS3.lma,688.0086,0,no,751,1550,1667,751,1333,15,474,0.48,-0.03,201,661,728,1550,3147,634,1406,1573,1550,0.55,1,1597,0.19,0.33,916
7/9/11,Kanyawara,1180,TJ,N,8.69,2.95,Y,N,0,0,0,0,0,0,0,0,,Y,3,3,1,2.5,CS3,Y,1,N,,,,,,,N,7:24,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180_CS3.lma,720.009,0,no,1010,1174,1644,892,1449,7,125,0.16,-0.07,132,652,1010,775,3264,775,1458,1597,1010,0.54,0,1644,0.18,0.42,752
7/9/11,Kanyawara,1181,TJ,N,8.78,2.78,Y,Y,2,1,1,0.84,2.380952381,2.380952381,2.380952381,0,BE1,Y,2,1,0.5,1.64,CS1,Y,1,N,,,,,,,N,7:24,Travel,1181_BE1.lma,346.671,0,no,423,329,423,305,329,2,38,0,-0.01,15,86,423,329,423,305,329,305,423,0.17,0,94,0.13,0.39,1181_CS1.lma,930.6783,0,no,1057,845,1620,798,1446,18,366,0.57,0.03,148,743,540,845,1620,446,1417,1620,845,0.64,1,775,0.2,0.36,822
2/26/11,Kanyawara,1183,AJ,N,8.64,6.5,Y,Y,5,2,3,3.56,1.404494382,1.123595506,1.685393258,0.561797753,BE3,Y,1,1,1,0.574,CS1,Y,4,N,,,,,,,Y,7:51,Travel,1183_BE3.lma,456.0057,0,no,493,564,564,211,327,13,211,0.95,0.01,67,227,1080,94,3170,94,380,305,1080,0.61,0,2771,0.53,0.73,1183_CS1.lma,570.6738,0,no,775,658,1479,658,1062,13,132,0.72,0.05,159,522,775,658,2489,658,1234,1104,658,0.31,1,1292,0.27,0.38,821
5/27/11,Kanyawara,1185,ST,N,6.3,4.7,Y,Y,5,2,2,1.91,2.617801047,2.094240838,2.094240838,0,BE5,Y,3,3,1,2.79,CS3,N,0,N,,,,,,,Y,12:35,Feed,1185_BE5.lma,264.0033,0,no,376,493,493,282,339,6,56,0.99,0.02,54,135,845,493,1033,94,426,305,845,0.47,0,728,0.27,0.39,1185_CS3.lma,880.011,0,no,658,775,798,399,682,5,160,0.04,-0.03,78,242,658,775,1526,352,713,798,775,0.16,1,751,0.2,0.53,399
5/4/11,Kanyawara,1188,ES,N,6.92,5.23,Y,Y,5,2,3,2.02,2.475247525,1.98019802,2.97029703,0.99009901,BE3,Y,4,4,1,2.2,CS1,N,2,Y,1.61,5,3.105590062,5,0,0,Y,11:58,Travel,1188_BE3.lma,274.6701,0,no,376,258,376,235,290,4,52,0,-0.03,29,77,376,751,775,235,341,258,751,0.28,1,540,0.24,0.46,1188_CS1.lma,754.6761,0,no,892,1080,1550,751,1206,27,470,0.72,0.06,135,620,329,1080,1550,305,1137,1362,1080,0.8,1,611,0.21,0.43,799
5/4/11,Kanyawara,1194,ES,N,13.1,10.61,Y,N,0,0,0,0,0,0,0,0,,Y,14,5,0.357142857,8.67,CS3,Y,4,N,,,,,,,"Y, D",12:09,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1194_CS3.lma,538.6734,0,no,869,705,1409,705,1274,9,249,0.25,0.01,132,591,869,705,1409,705,1274,1339,705,0.22,1,611,0.21,0.43,704
2/26/11,Kanyawara,1197,LK,N,9.33,6.01,Y,Y,7,4,3,3.92,1.785714286,2.040816327,1.530612245,-0.510204082,BE5,Y,1,1,1,0.54,CS1,Y,3,N,,,,,,,N,10:36,Travel,1197_BE5.lma,298.6704,0,no,211,305,352,211,272,4,61,0.82,0.03,18,87,211,305,352,211,272,258,305,0.32,0.91,141,0.22,0.48,1197_CS1.lma,469.3392,0,no,798,611,916,470,716,9,174,0.34,-0.01,125,270,798,611,1198,470,736,587,798,0.79,0,587,0.15,0.23,446
2/26/11,Kanyawara,1201,AJ,N,9.69,5.25,Y,Y,5,2,3,1.62,3.086419753,2.469135802,3.703703704,1.234567901,BE4,Y,3,3,1,2.79,CS2,Y,2,N,,,,,,,Y,9:57,Feed,1201_BE4.lma,176.0022,0,no,470,446,470,329,365,8,70,0,0.04,22,131,470,446,658,329,415,352,446,0.37,1,305,0.14,0.39,1201_CS2.lma,1005.3459,0,no,728,751,1362,728,1244,7,188,0.35,0.01,108,516,728,751,2630,728,1282,751,2607,0.02,0.84,1315,0.16,0.27,634
5/28/11,Kanyawara,1203,BB,N,7.69,5.26,Y,Y,4,2,2,2.2,1.818181818,1.818181818,1.818181818,0,BE3,Y,1,1,1,1.05,CS1,Y,4,N,,,,,,,N,6:53,Feed,1203_BE3.lma,344.0043,0,no,211,352,564,211,366,8,117,0.91,0,27,193,117,352,728,117,405,399,305,0.2,0.01,352,0.23,0.46,1203_CS1.lma,1104.0138,0,no,775,1292,1526,775,1256,9,150,0.58,0.04,146,540,775,658,2654,658,1334,1174,658,0.34,1,1339,0.17,0.4,751
2/26/11,Kanyawara,1204,LK,N,6.91,6.16,Y,Y,7,3,4,3.62,1.933701657,1.657458564,2.209944751,0.552486188,BE6,Y,2,2,1,1.34,CS1,Y,3,N,,,,,,,N,10:16,Feed,1204_BE6.lma,328.0041,0,no,258,211,329,211,270,4,28,0.56,0.01,25,72,1010,211,1010,211,312,305,1010,0.46,0.05,775,0.41,0.66,1204_CS1.lma,424.0053,0,no,470,446,540,446,503,2,23,0.41,0.01,17,73,470,986,1033,446,628,1033,986,0.71,1,540,0.18,0.43,94
7/11/11,Kanyawara,1205,ST,N,7.93,4.41,Y,N,0,0,0,0,0,0,0,0,,Y,6,3,0.5,4.41,CS2,N,0,N,,,,,,,Y,7:55,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205_CS2.lma,949.3452,0,no,611,822,1010,611,863,5,42,0.65,0.01,52,208,611,822,1902,611,888,845,822,0.89,1,1057,0.09,0.33,399
5/4/11,Kanyawara,1209,ES,N,7.87,5.29,Y,Y,5,2,2,2.27,2.202643172,1.762114537,1.762114537,0,BE3,Y,2,2,1,1,CS1,Y,4,Y,1.19,2,1.680672269,1,1,0,Y,15:11,Travel,1209_BE3.lma,368.0046,0,no,352,329,376,211,287,5,75,0.03,0,48,93,352,329,1996,188,321,235,352,0.32,0,1785,0.41,0.54,1209_CS1.lma,568.0071,0,no,751,705,1362,540,1034,15,263,0.54,0.06,157,469,751,705,1362,540,1034,1221,705,0.46,1,399,0.17,0.26,822
2/28/11,Kanyawara,1213,YB,Y,8.44,3.51,Y,Y,3,1,2,1.62,1.851851852,1.234567901,2.469135802,1.234567901,BE3,Y,2,2,1,1.89,CS2,N,0,N,,,,,,,N,8:18,Travel,1213_BE3.lma,384.0048,0,no,329,352,540,282,349,5,89,0.03,-0.02,33,155,1198,1198,1386,282,538,329,1198,0.73,0,1057,0.44,0.68,1213_CS2.lma,773.343,0,no,658,1174,1245,658,1076,12,344,0.92,-0.02,75,473,611,1174,1245,517,1056,1127,1174,0.59,1,540,0.27,0.52,587
5/5/11,Kanyawara,1215,LK,N,7.18,5,Y,Y,5,2,2,2.74,1.824817518,1.459854015,1.459854015,0,BE3,Y,2,2,1,1.84,CS2,Y,1,N,,,,,,,N,7:14,Feed,1215_BE3.lma,373.338,0,no,446,235,517,235,256,6,132,0.01,-0.01,27,239,94,235,1151,94,242,258,1151,0.62,0.04,1057,0.16,0.42,1215_CS2.lma,746.676,0,no,564,517,916,470,591,7,178,0.83,0.01,63,302,564,1057,1057,470,634,564,1057,0.46,1,446,0.11,0.21,446
5/5/11,Kanyawara,1218,LK,N,5.78,4.28,Y,Y,5,2,2,2.27,2.202643172,1.762114537,1.762114537,0,BE4,Y,2,2,1,2,CS1,N,0,N,,,,,,,N,7:26,Travel,1218_BE4.lma,317.3373,0,no,258,211,470,211,243,6,150,0.93,-0.01,19,235,728,681,728,188,287,235,728,0.34,0,517,0.24,0.47,1218_CS1.lma,997.3458,0,no,939,1080,1174,540,973,13,352,0.14,0.03,120,477,305,1080,2114,305,971,564,305,0.09,0,1080,0.15,0.45,634
5/28/11,Kanyawara,1222,ST,N,8.39,5.29,Y,Y,8,4,4,2.56,3.125,3.125,3.125,0,BE7,Y,3,3,1,2.72,CS2,N,0,N,,,,,,,Y,14:32,Travel,1222_BE7.lma,266.67,0,no,376,423,423,305,363,4,38,0.96,0.01,30,70,822,423,822,305,391,305,822,0.24,0,470,0.21,0.44,1222_CS2.lma,845.3439,0,no,540,775,939,540,801,9,268,0.04,0.01,43,242,540,775,1620,540,821,728,540,0.08,0,798,0.11,0.3,399
5/5/11,Kanyawara,1231,TJ,N,10.09,4.09,Y,N,0,0,0,0,0,0,0,0,,Y,3,3,1,2.6,CS3,Y,3,N,,,,,,,N,14:48,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231_CS3.lma,733.3425,0,no,939,1432,1526,751,1296,16,310,0.11,0.04,193,602,939,1432,1526,728,1293,1456,939,0.46,0,798,0.2,0.42,775
3/1/11,Kanyawara,1233,TU,N,9.65,6.75,Y,Y,5,2,3,2.9,1.724137931,1.379310345,2.068965517,0.689655172,BE3,Y,4,4,1,3.86,CS3,N,0,N,,,,,,,N,8:51,Travel,1233_BE3.lma,317.3373,0,no,211,282,329,211,262,5,47,0.82,0.01,27,66,188,282,305,117,251,305,117,0.47,0.89,94,0.35,0.58,1233_CS3.lma,866.6775,0,no,634,658,1127,587,997,4,56,0.56,0,106,394,634,658,2207,587,1017,1010,658,0.81,1,1104,0.16,0.25,540
5/28/11,Kanyawara,1234,ST,N,6.82,3.31,Y,N,0,0,0,0,0,0,0,0,,Y,4,2,0.5,3.31,CS1,N,0,N,,,,,,,Y,16:55,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234_CS1.lma,930.6783,0,no,423,869,892,423,790,5,141,0.69,0.03,27,266,376,869,892,329,776,658,376,0.1,0,282,0.11,0.33,469
7/12/11,Kanyawara,1240,BB,N,7.45,4.86,Y,Y,5,2,3,2.69,1.858736059,1.486988848,2.230483271,0.743494424,BE3,Y,1,1,1,1.22,CS1,Y,2,N,,,,,,,D,16:25,Feed,1240_BE3.lma,330.6708,0,no,305,282,376,211,293,6,75,0.93,0.03,25,93,822,282,822,188,300,258,822,0.2,0,470,0.22,0.46,1240_CS1.lma,1261.3491,0,no,775,845,1221,658,1020,4,56,0.4,0.03,93,403,775,845,2419,658,1259,751,845,0.11,1,1245,0.14,0.34,563
7/12/11,Kanyawara,1241,BB,N,10.56,5.32,Y,Y,3,1,1,1.53,1.960784314,1.307189542,1.307189542,0,BE2,Y,2,2,1,2.67,CS2,Y,2,N,,,,,,,D,16:28,Feed,1241_BE2.lma,338.6709,0,no,305,305,305,235,286,3,28,0,-0.01,19,58,305,305,305,235,286,305,305,0.34,0,70,0.14,0.3,1241_CS2.lma,1648.0206,0,no,751,916,2207,751,1275,11,451,0.18,0.03,142,1053,681,916,3006,540,1778,775,916,0.08,1,1503,0.13,0.29,1456
5/7/11,Kanyawara,1243,LK,N,7.62,5.56,Y,Y,6,3,3,2.5,2.4,2.4,2.4,0,BE3,Y,3,3,1,2.38,CS2,Y,1,N,,,,,,,"Y, D",7:37,Travel,1243_BE3.lma,194.6691,0,no,493,399,493,211,272,15,106,0,-0.03,28,195,493,399,493,211,272,258,493,0.53,0,211,0.14,0.32,1243_CS2.lma,522.6732,0,no,399,352,517,352,449,4,38,0.24,-0.01,35,81,399,705,916,399,624,517,705,0.45,1,446,0.14,0.22,165
3/3/11,Kanyawara,1247,KK,N,7.63,5.68,Y,Y,5,2,3,1.57,3.184713376,2.547770701,3.821656051,1.27388535,BE3,Y,6,1,0.166666667,3.59,CS1,Y,2,N,,,,,,,N,15:20,Travel,1247_BE3.lma,232.0029,0,no,305,258,399,211,296,10,99,0.15,0.02,26,119,305,658,705,188,315,305,658,0.69,1,423,0.67,0.88,1247_CS1.lma,680.0085,0,no,658,658,1033,634,846,4,117,0.16,-0.06,81,364,658,658,1033,634,846,681,658,0.79,0.96,282,0.37,0.54,399
5/7/11,Kanyawara,1249,BB,Y,5.5,4.15,Y,Y,5,2,2,2.58,1.937984496,1.550387597,1.550387597,0,BE5,Y,1,1,1,1.58,CS1,N,0,N,,,,,,,N,8:02,Feed,1249_BE5.lma,341.3376,0,no,305,564,564,282,433,14,117,0.07,0.03,107,170,869,564,2513,493,684,540,869,0.77,0,1973,0.16,0.34,1249_CS1.lma,1600.02,0,no,564,658,1174,564,995,4,141,0.75,0.02,95,527,564,658,2067,564,1100,1174,916,0.79,0.98,1033,0.13,0.38,610
11/20/10,Kanyawara,1265,KK,N,9.44,8.06,Y,Y,16,8,8,5.6,2.857142857,2.857142857,2.857142857,0,BE10,Y,1,1,1,0.91,CS1,Y,4,Y,0.58,3,5.172413793,0,3,0,Y,13:26,Travel,1265_BE10.lma,277.3368,0,no,282,305,305,211,281,4,38,0.05,0.01,15,63,282,305,305,211,281,305,305,0.49,0.13,94,0.23,0.44,1265_CS1.lma,901.3446,0,no,845,1315,1667,845,1371,21,301,0.55,0.03,146,498,822,1315,4204,822,1481,869,1315,0.03,1,2888,0.25,0.35,822
5/30/11,Kanyawara,1268,PG,N,10.64,7.94,Y,Y,4,2,2,2,2,2,2,0,BE2,Y,1,1,1,0.51,CS1,Y,12,N,,,,,,,"Y, D",15:08,Travel,1268_BE2.lma,386.6715,0,no,329,282,376,211,252,5,61,0.1,0,38,117,329,282,376,94,233,235,376,0.4,0.1,211,0.26,0.5,1268_CS1.lma,538.6734,0,no,681,1010,1221,587,875,22,225,0.69,0.1,131,472,329,423,2419,329,1019,611,423,0.32,1,1127,0.17,0.34,634
5/7/11,Kanyawara,1269,KK,Y,8.37,7.79,Y,Y,12,6,6,5.35,2.242990654,2.242990654,2.242990654,0,BE,Y,2,2,1,1.7,CS2,Y,2,N,,,,,,,Y,14:47,Travel,1269_BE.lma,282.6702,0,no,329,446,446,258,342,8,66,1,0.01,29,91,611,446,916,258,387,329,611,0.39,0,540,0.22,0.48,1269_CS2.lma,738.6759,0,no,1080,1432,1714,869,1461,19,277,0.53,0,190,602,705,1432,1714,705,1459,1597,1432,0.72,1,517,0.23,0.31,845
5/7/11,Kanyawara,1273,BB,N,5.83,4.21,Y,Y,5,3,2,2.39,2.092050209,2.510460251,1.673640167,-0.836820084,BE3,Y,1,1,1,1.03,CS1,Y,2,N,,,,,,,N,13:55,Feed,1273_BE3.lma,306.6705,0,no,282,329,329,235,306,5,38,0.04,0.01,23,62,282,329,329,235,306,282,282,0.25,0,94,0.23,0.46,1273_CS1.lma,1085.3469,0,no,634,1057,1221,634,1081,10,230,0.17,0.03,126,356,611,1057,3640,611,1360,845,1057,0.19,1,2419,0.16,0.33,587
5/7/11,Kanyawara,1280,ES,N,7.17,7.17,NA,N,0,0,0,0,0,0,0,0,,Y,9,9,1,7.17,CS6,N,0,N,,,,,,,"Y, D",15:18,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280_CS6.lma,832.0104,0,no,728,1198,1503,728,1259,9,122,0.74,0.06,134,477,634,1198,2959,634,1361,658,1198,0.06,1,1597,0.17,0.32,775
5/8/11,Kanyawara,1284,TJ,N,7.84,1.3,Y,N,0,0,0,0,0,0,0,0,,Y,1,1,1,0.98,CS1,Y,1,N,,,,,,,N,7:21,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284_CS1.lma,1026.6795,0,no,705,728,1386,705,1182,9,216,0.61,0.02,141,562,470,728,2748,329,1302,1127,728,0.18,1,1386,0.19,0.43,681
5/31/11,Kanyawara,1288,TJ,N,7.62,2.17,Y,N,0,0,0,0,0,0,0,0,,Y,2,2,1,1.81,CS2,Y,1,N,,,,,,,N,16:45,Travel,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288_CS2.lma,826.677,0,no,634,658,1151,587,1001,5,70,0.19,-0.04,138,518,634,658,2278,587,1031,1127,681,0.18,0.98,1151,0.15,0.26,564
11/23/10,Kanyawara,1292,BB,Y,7.34,5.92,Y,N,0,0,0,0,0,0,0,0,,Y,5,4,0.8,5.92,CS3,N,0,N,,,,,,,"Y, D",8:16,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1292_CS3.lma,1098.6804,0,no,775,986,1503,775,1334,4,63,0.61,0.04,100,560,705,986,3757,705,1967,728,1339,0.01,0.43,2301,0.34,0.79,728
5/8/11,Kanyawara,1296,TJ,N,7.58,3.28,Y,N,0,0,0,0,0,0,0,0,,Y,3,3,1,2.93,CS3,Y,1,N,,,,,,,N,11:51,Feed,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296_CS3.lma,920.0115,0,no,658,822,1315,658,1152,6,178,0.22,0,174,511,658,822,1315,564,1151,1268,634,0.7,0.02,329,0.2,0.38,657
11/23/10,Kanyawara,1306,KK,N,7.85,6.29,Y,Y,8,4,4,3.96,2.02020202,2.02020202,2.02020202,0,BE6,Y,2,1,0.5,1.38,CS1,Y,2,N,,,,,,,N,11:24,Feed,1306_BE6.lma,237.3363,0,no,258,258,282,211,249,3,19,0.08,0,16,37,258,258,282,211,249,258,258,0.61,0,47,0.72,0.94,1306_CS1.lma,701.3421,0,no,634,705,1292,634,1044,10,197,0.21,-0.04,208,526,634,705,1292,634,1044,728,728,0.05,0.98,493,0.25,0.36,658
6/4/11,Kanyawara,1322,LK,Y,8.3,6.64,Y,Y,8,4,4,3.07,2.605863192,2.605863192,2.605863192,0,BE2,Y,2,2,1,1.18,CS2,Y,6,N,,,,,,,N,8:07,Travel,1322_BE2.lma,229.3362,0,no,211,211,258,211,229,2,9,0.85,0.01,9,29,94,164,1151,94,241,235,164,0.53,1,1010,0.18,0.49,1322_CS2.lma,504.0063,0,no,798,1104,1151,587,971,14,244,0.53,0.07,142,448,798,1104,2301,564,1089,634,1104,0.14,1,1198,0.17,0.38,564
